event_id,template_id,customer_id,channel,message,order_id,account_tier,created_at,sla_due_at,intent,sentiment,priority,expected_policy,expected_action,reviewed_by
evt_02209,general_question:02,cust_0005,phone,"Good morning, can I change the delivery address for the standing desk. Please advise.",ord_34211,standard,2026-04-28T06:04:00+00:00,2026-05-01T00:04:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02210,refund_request:09,cust_0866,social,"Hi, I am returning the standing desk, what happens with the payment. I have had to chase this repeatedly. Thanks.",ord_30737,standard,2026-05-04T12:02:00+00:00,2026-05-04T23:02:00+00:00,refund_request,negative,normal,refund_review,refund_review,synthetic_generator
evt_02211,general_question:01,cust_0136,phone,"Hi, does the running shoes come in other sizes. No rush at all, you have been helpful. Appreciate it.",ord_28169,free,2026-04-09T02:25:00+00:00,2026-04-10T10:25:00+00:00,general_question,positive,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02212,ambiguous:07,cust_0561,email,"Hello, the courier says delivered but the kitchen scale is not here, and I am not happy about how long it has taken. Please let me know.",ord_78438,standard,2026-04-24T06:23:00+00:00,2026-04-26T23:23:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_02213,general_question:08,cust_0747,phone,"Good morning, Hello, how long does the blue headphones usually take to arrive. Thanks. Please let me know.",ord_84104,standard,2026-04-23T11:23:00+00:00,2026-04-24T16:23:00+00:00,general_question,positive,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02214,delivery_issue:00,cust_0246,phone,Hey - my the kitchen scale still has not turned up. Please advise. Appreciate it.,ord_94595,enterprise,2026-05-06T04:48:00+00:00,2026-05-06T22:48:00+00:00,delivery_issue,neutral,normal,offer_credit,apply_credit,synthetic_generator
evt_02215,tracking_request:01,cust_0347,email,"Hello, Quick question - can I get a status update on the wireless keyboard. Thanks.",ord_63821,standard,2026-05-02T00:30:00+00:00,2026-05-02T02:30:00+00:00,tracking_request,neutral,high,send_tracking_update,send_tracking_update,synthetic_generator
evt_02216,general_question:04,cust_0875,social,"Hi, Hello, how do I add the running shoes to an existing order. Thanks. Thanks.",ord_34821,free,2026-04-15T12:37:00+00:00,2026-04-17T02:37:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02217,tracking_request:02,cust_0413,social,"Hello, Quick question - what is the current location of the parcel with the annual subscription. Appreciate it.",ord_80963,enterprise,2026-04-26T21:55:00+00:00,2026-04-28T10:55:00+00:00,tracking_request,neutral,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_02218,general_question:02,cust_0532,email,"Hello, can I change the delivery address for the standing desk. Please advise. Thanks.",ord_82334,standard,2026-04-26T05:51:00+00:00,2026-04-28T03:51:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02219,complaint:04,cust_0393,phone,"Good morning, Quick question - the handling of the wireless keyboard has been unacceptable. Appreciate it.",ord_79843,enterprise,2026-04-23T20:07:00+00:00,2026-04-25T09:07:00+00:00,complaint,neutral,normal,escalate,create_ticket,synthetic_generator
evt_02220,refund_request:09,cust_0891,phone,"Good morning, Quick question - I am returning the kitchen scale, what happens with the payment. Thanks.",ord_18543,free,2026-05-03T01:22:00+00:00,2026-05-04T18:22:00+00:00,refund_request,neutral,normal,refund_review,refund_review,synthetic_generator
evt_02221,delivery_issue:04,cust_0810,phone,"Good morning, Hi there, shipment containing the kitchen scale seems stuck at the depot. Thanks.",ord_42398,free,2026-04-08T03:27:00+00:00,2026-04-09T16:27:00+00:00,delivery_issue,neutral,normal,offer_credit,apply_credit,synthetic_generator
evt_02222,delivery_issue:11,cust_0160,email,Hey - nobody has been able to deliver the kitchen scale yet. I have had to chase this repeatedly. Thanks.,ord_72437,free,2026-04-29T14:54:00+00:00,2026-05-01T13:54:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_02223,complaint:05,cust_0700,phone,"Hello, I am extremely let down by how my monthly plan was managed. Thanks. Regards.",ord_48023,standard,2026-04-24T16:59:00+00:00,2026-04-27T04:59:00+00:00,complaint,neutral,normal,escalate,create_ticket,synthetic_generator
evt_02224,delivery_issue:01,cust_0672,phone,"Hi, the parcel with my monthly plan is running behind schedule. Regards.",ord_28644,free,2026-04-18T10:11:00+00:00,2026-04-20T05:11:00+00:00,delivery_issue,neutral,normal,offer_credit,apply_credit,synthetic_generator
evt_02225,general_question:07,cust_0444,phone,"Hi, Hello, is there a student discount available on the standing desk. Thanks. Regards.",ord_74446,standard,2026-04-28T03:23:00+00:00,2026-04-30T11:23:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02226,ambiguous:03,cust_0462,chat,"Hello, still waiting on the standing desk and still nobody has explained why, and I am not happy about how long it has taken. Appreciate it.",ord_34280,free,2026-04-16T19:55:00+00:00,2026-04-19T05:55:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_02227,refund_request:09,cust_0669,chat,"Thanks for the help earlier - I am returning my monthly plan, what happens with the payment. Please let me know.",ord_46896,standard,2026-04-14T08:01:00+00:00,2026-04-15T12:01:00+00:00,refund_request,positive,normal,refund_review,refund_review,synthetic_generator
evt_02228,complaint:11,cust_0069,email,the way the running shoes was dealt with reflects badly on your company. At this point I have run out of patience. Regards.,ord_75865,standard,2026-04-26T12:57:00+00:00,2026-04-28T05:57:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_02229,general_question:13,cust_0399,phone,"Hello, Happy with the service overall, just what happens to my subscription if I pause the kitchen scale. Regards.",ord_14320,standard,2026-04-09T01:03:00+00:00,2026-04-09T04:03:00+00:00,general_question,positive,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02230,refund_request:05,cust_0100,email,"Good morning, Honestly, teh teh blue headphones arrived damaged so I want compensation for it. I expected better than this.",ord_96322,standard,2026-05-01T14:15:00+00:00,2026-05-03T12:15:00+00:00,refund_request,negative,normal,refund_review,refund_review,synthetic_generator
evt_02231,tracking_request:10,cust_0373,email,"Hello, Honestly, just checking in on the progress of order 88214. I expected better than this. Please let me know.",ord_28786,standard,2026-04-07T00:45:00+00:00,2026-04-09T21:45:00+00:00,tracking_request,positive,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_02232,complaint:08,cust_0851,phone,your process for order 88214 has cost me an entire afternoon. I have had to chase this repeatedly. Thanks.,ord_85819,standard,2026-04-12T02:32:00+00:00,2026-04-14T06:32:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_02233,refund_request:12,cust_0863,phone,Hey - I want to send the running shoes back for a credit to my account. This has been a frustrating experience. Appreciate it.,ord_91463,free,2026-05-02T15:07:00+00:00,2026-05-04T01:07:00+00:00,refund_request,negative,normal,refund_review,refund_review,synthetic_generator
evt_02234,complaint:03,cust_0232,email,"Hello, Honestly, nobody in your team seems to take the standing desk seriously. I expected better than this. Appreciate it.",ord_45167,standard,2026-04-08T09:29:00+00:00,2026-04-09T18:29:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_02235,delivery_issue:10,cust_0230,chat,"Hi, the tracking for the running shoes has not moved in five days, and I am not happy about how long it has taken. Please let me know.",ord_62582,enterprise,2026-05-06T01:34:00+00:00,2026-05-06T12:34:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_02236,complaint:02,cust_0207,email,"Hello, I have wasted hours on the wireless keyboard with no resolution, and I am not happy about how long it has taken. Appreciate it.",ord_26178,free,2026-04-07T01:35:00+00:00,2026-04-09T20:35:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_02237,general_question:12,cust_0201,social,"Hello, are spare parts available for the wireless keyboard. Please advise.",ord_52255,free,2026-04-15T15:59:00+00:00,2026-04-17T19:59:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02238,general_question:12,cust_0638,phone,"Hello, Quick question - are spare parts available for the standing desk. Regards.",ord_31201,standard,2026-04-08T00:38:00+00:00,2026-04-08T06:38:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02239,general_question:02,cust_0198,social,"can I change the delivery address for the annual subscription, and I am not happy about how long it has taken.",ord_68975,free,2026-04-30T09:42:00+00:00,2026-05-03T07:42:00+00:00,general_question,negative,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02240,tracking_request:09,cust_0670,chat,"Hi, what does the courier say about the kitchen scale at the moment. No rush at all, you have been helpful. Regards.",ord_52211,enterprise,2026-04-19T03:27:00+00:00,2026-04-21T13:27:00+00:00,tracking_request,positive,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_02241,tracking_request:01,cust_0554,phone,"Hello, Thanks for the help earlier - can I get a status update on the blue headphones.",ord_93625,standard,2026-04-29T21:50:00+00:00,2026-05-02T10:50:00+00:00,tracking_request,positive,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_02242,tracking_request:09,cust_0749,social,"Hi, what does the courier say about the annual subscription at the moment.",ord_44201,enterprise,2026-04-06T16:40:00+00:00,2026-04-09T00:40:00+00:00,tracking_request,positive,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_02243,tracking_request:10,cust_0007,social,"Hello, Quick question - just checking in on the progress of my monthly plan.",ord_20692,free,2026-04-28T11:15:00+00:00,2026-04-30T07:15:00+00:00,tracking_request,neutral,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_02244,general_question:02,cust_0067,email,"Hello, Quick question - can I change the delivery address for the replacement charger. Thanks.",ord_93244,enterprise,2026-04-15T00:39:00+00:00,2026-04-16T04:39:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02245,complaint:07,cust_0735,social,"Hi, I have been passed between four agents about the standing desk. Regards.",ord_72452,enterprise,2026-04-28T13:48:00+00:00,2026-04-28T19:48:00+00:00,complaint,neutral,high,escalate,create_ticket,synthetic_generator
evt_02246,refund_request:05,cust_0433,chat,"the the wireless keyboard arrived damaged so I want compensation for it, and I am not happy about how long it has taken. Please let me know.",ord_77235,free,2026-04-10T13:34:00+00:00,2026-04-13T08:34:00+00:00,refund_request,negative,normal,refund_review,refund_review,synthetic_generator
evt_02247,ambiguous:03,cust_0064,phone,"Hello, still waiting on the wireless keyboard and still nobody has explained why, which is really not good enough. Regards.",ord_74899,free,2026-04-19T02:48:00+00:00,2026-04-21T17:48:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_02248,tracking_request:00,cust_0247,social,where is my teh annual subscription right now. I have had to chase this repeatedly. Regards.,ord_96270,free,2026-04-22T06:42:00+00:00,2026-04-23T09:42:00+00:00,tracking_request,negative,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_02249,refund_request:10,cust_0745,social,"Hey - the parcel with my monthly plan came late and I would rather have the money. Your team has been great so far, thank you. Please let me know.",ord_14721,free,2026-04-23T03:40:00+00:00,2026-04-25T23:40:00+00:00,refund_request,positive,normal,refund_review,refund_review,synthetic_generator
evt_02250,delivery_issue:03,cust_0362,phone,courier marked teh blue headphones as attempted but nobody came. At this point I have run out of patience. Appreciate it.,ord_85911,standard,2026-04-16T22:19:00+00:00,2026-04-17T12:19:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_02251,refund_request:06,cust_0432,chat,Hey - Quick question - how do I get my funds returned for the annual subscription.,ord_13194,free,2026-05-03T01:57:00+00:00,2026-05-03T04:57:00+00:00,refund_request,positive,normal,refund_review,refund_review,synthetic_generator
evt_02252,general_question:10,cust_0448,phone,"what is the difference between the replacement charger and the newer version, whenever you get a chance. Thanks.",ord_57141,free,2026-04-30T22:46:00+00:00,2026-05-03T09:46:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02253,refund_request:00,cust_0883,email,I would like my money back for the kitchen scale. Regards.,ord_64243,free,2026-04-19T15:36:00+00:00,2026-04-22T01:36:00+00:00,refund_request,neutral,normal,refund_review,refund_review,synthetic_generator
evt_02254,complaint:01,cust_0116,social,"the service around the wireless keyboard has been genuinely poor, which is really not good enough. Appreciate it.",ord_14250,standard,2026-05-03T20:28:00+00:00,2026-05-06T15:28:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_02255,refund_request:02,cust_0182,social,"Hey - Hello, can you send this the running shoes back and return the payment. Thanks.",ord_68936,standard,2026-04-30T20:56:00+00:00,2026-05-03T06:56:00+00:00,refund_request,positive,normal,refund_review,refund_review,synthetic_generator
evt_02256,complaint:13,cust_0464,chat,Quick question - I have lost confidence in how you handle things like the replacement charger. Regards.,ord_26554,standard,2026-04-24T03:34:00+00:00,2026-04-24T11:34:00+00:00,complaint,neutral,normal,escalate,create_ticket,synthetic_generator
evt_02257,tracking_request:07,cust_0775,chat,"Hey - is there a reference number I can use to watch the annual subscription. No rush at all, you have been helpful. Please let me know.",ord_85770,standard,2026-05-05T17:29:00+00:00,2026-05-07T22:29:00+00:00,tracking_request,positive,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_02258,general_question:06,cust_0579,phone,"Hi, do you ship order 88214 internationally. Thanks.",ord_46607,free,2026-04-29T17:18:00+00:00,2026-05-02T02:18:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02259,general_question:07,cust_0732,email,Quick question - is there a student discount available on the kitchen scale.,ord_83871,standard,2026-04-29T08:07:00+00:00,2026-05-01T05:07:00+00:00,general_question,positive,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02260,delivery_issue:08,cust_0709,email,"Hey - the annual subscription was returned to sender without anyone contacting me, whenever you get a chance. Appreciate it.",ord_29810,standard,2026-04-08T10:03:00+00:00,2026-04-08T15:03:00+00:00,delivery_issue,neutral,normal,offer_credit,apply_credit,synthetic_generator
evt_02261,complaint:02,cust_0073,email,"Hi, This is disappointing - I have wasted hours on the wireless keyboard with no resolution. Regards.",ord_42192,free,2026-04-29T03:51:00+00:00,2026-05-01T09:51:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_02262,delivery_issue:00,cust_0613,chat,"Hello, Happy with the service overall, just my the kitchen scale still has not turned up. Thanks.",ord_80683,free,2026-04-10T05:55:00+00:00,2026-04-11T03:55:00+00:00,delivery_issue,positive,normal,offer_credit,apply_credit,synthetic_generator
evt_02263,general_question:06,cust_0342,chat,"Hi, Hi there, do you ship the kitchen scale internationally. Appreciate it.",ord_98077,free,2026-04-09T04:10:00+00:00,2026-04-10T19:10:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02264,complaint:00,cust_0202,social,this is the third time I have written about the replacement charger and nobody replies. At this point I have run out of patience. Please let me know.,ord_84906,standard,2026-04-08T15:25:00+00:00,2026-04-10T07:25:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_02265,refund_request:13,cust_0851,phone,"Hey - Hi there, raise a return for order 88214 and refund me please. Please let me know.",ord_25026,standard,2026-04-27T07:26:00+00:00,2026-04-30T01:26:00+00:00,refund_request,neutral,normal,refund_review,refund_review,synthetic_generator
evt_02266,tracking_request:00,cust_0225,social,Quick question - where is my the running shoes right now. Thanks.,ord_81855,standard,2026-04-25T17:18:00+00:00,2026-04-28T14:18:00+00:00,tracking_request,neutral,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_02267,delivery_issue:11,cust_0766,chat,nobody has been able to deliver the replacement charger yet. I have had to chase this repeatedly. Please let me know.,ord_30490,free,2026-04-20T07:37:00+00:00,2026-04-21T08:37:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_02268,ambiguous:02,cust_0849,chat,"Hi, This is disappointing - no idea where the blue headphones is, can someone actually look into this. Please let me know.",ord_30663,enterprise,2026-04-07T17:53:00+00:00,2026-04-08T07:53:00+00:00,tracking_request,negative,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_02269,refund_request:00,cust_0635,social,"I would like my money back for the standing desk, whenever you get a chance. Please let me know.",ord_49925,standard,2026-04-08T20:37:00+00:00,2026-04-09T04:37:00+00:00,refund_request,neutral,normal,refund_review,refund_review,synthetic_generator
evt_02270,ambiguous:00,cust_0149,chat,"Hello, order 88214 has not arrived and I am starting to want my money back. Please advise. Appreciate it.",ord_37858,standard,2026-04-14T16:27:00+00:00,2026-04-17T02:27:00+00:00,delivery_issue,positive,normal,offer_credit,apply_credit,synthetic_generator
evt_02271,tracking_request:10,cust_0881,chat,"Good morning, Hello, just checking in on the progress of my monthly plan. Thanks. Thanks.",ord_33237,enterprise,2026-04-18T23:45:00+00:00,2026-04-20T22:45:00+00:00,tracking_request,neutral,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_02272,refund_request:05,cust_0087,social,"Hi, the the running shoes arrived damaged so I want compensation for it. Your team has been great so far, thank you. Regards.",ord_17481,enterprise,2026-04-23T09:58:00+00:00,2026-04-25T02:58:00+00:00,refund_request,positive,normal,refund_review,refund_review,synthetic_generator
evt_02273,complaint:09,cust_0543,chat,no one has taken ownership of the problem with my monthly plan. This has been a frustrating experience.,ord_32187,free,2026-04-19T08:58:00+00:00,2026-04-22T07:58:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_02274,refund_request:05,cust_0153,email,"Hi, Hi there, the the annual subscription arrived damaged so I want compensation for it. Regards.",ord_41194,free,2026-04-29T11:40:00+00:00,2026-04-30T05:40:00+00:00,refund_request,neutral,normal,refund_review,refund_review,synthetic_generator
evt_02275,refund_request:10,cust_0590,social,"Good morning, Hi there, the parcel with the kitchen scale came late and I would rather have the money.",ord_64145,free,2026-04-12T00:08:00+00:00,2026-04-12T02:08:00+00:00,refund_request,neutral,high,refund_review,refund_review,synthetic_generator
evt_02276,tracking_request:00,cust_0154,chat,Hey - Quick question - where is my the replacement charger right now.,ord_11100,free,2026-04-20T00:29:00+00:00,2026-04-21T13:29:00+00:00,tracking_request,neutral,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_02277,refund_request:00,cust_0662,email,"Good morning, Hello, I would like my money back for my monthly plan. Thanks. Appreciate it.",ord_33434,free,2026-04-22T00:42:00+00:00,2026-04-24T11:42:00+00:00,refund_request,neutral,normal,refund_review,refund_review,synthetic_generator
evt_02278,refund_request:09,cust_0152,phone,"Hey - Quick question - I am returning order 40917, what happens with the payment.",ord_35899,enterprise,2026-05-02T12:02:00+00:00,2026-05-04T02:02:00+00:00,refund_request,neutral,normal,refund_review,refund_review,synthetic_generator
evt_02279,delivery_issue:04,cust_0287,phone,"Hello, Hi there, shipment containing the standing desk seems stuck at the depot. Please let me know.",ord_16337,free,2026-04-07T16:56:00+00:00,2026-04-07T19:56:00+00:00,delivery_issue,neutral,normal,offer_credit,apply_credit,synthetic_generator
evt_02280,general_question:03,cust_0525,phone,"Hi, is order 40917 covered by your returns window. No rush at all, you have been helpful.",ord_20302,standard,2026-04-22T02:24:00+00:00,2026-04-24T18:24:00+00:00,general_question,positive,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02281,refund_request:09,cust_0875,social,"Hello, I am returning the standing desk, what happens with the payment. I have had to chase this repeatedly. Please let me know.",ord_57516,standard,2026-04-07T14:41:00+00:00,2026-04-09T14:41:00+00:00,refund_request,negative,normal,refund_review,refund_review,synthetic_generator
evt_02282,delivery_issue:08,cust_0653,phone,"Hi, the kitchen scale was returned to sender without anyone contacting me. I have had to chase this repeatedly. Appreciate it.",ord_17892,standard,2026-04-26T19:57:00+00:00,2026-04-27T21:57:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_02283,delivery_issue:00,cust_0673,email,"Hi, my the wireless keyboard still has not turned up. I have had to chase this repeatedly. Regards.",ord_68324,free,2026-04-17T07:07:00+00:00,2026-04-20T05:07:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_02284,delivery_issue:12,cust_0662,chat,"Hi, Honestly, the estimated date for the replacement charger has passed with no update. I expected better than this. Please let me know.",ord_80836,standard,2026-04-16T08:57:00+00:00,2026-04-17T02:57:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_02285,complaint:02,cust_0415,social,"Hi, I have wasted hours on my monthly plan with no resolution. At this point I have run out of patience. Thanks.",ord_62382,free,2026-04-23T00:47:00+00:00,2026-04-24T04:47:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_02286,complaint:10,cust_0685,email,"I have received three contradictory answers about the annual subscription, which is really not good enough. Please let me know.",ord_10949,enterprise,2026-04-08T21:46:00+00:00,2026-04-10T01:46:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_02287,tracking_request:11,cust_0317,email,"Hello, how far along is the delivery of the replacement charger. Thanks. Regards.",ord_73000,standard,2026-05-03T14:44:00+00:00,2026-05-05T23:44:00+00:00,tracking_request,neutral,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_02288,complaint:07,cust_0549,email,"Hi, I have been passed between four agents about order 88214, which is really not good enough. Thanks.",ord_74917,free,2026-05-05T17:48:00+00:00,2026-05-08T01:48:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_02289,complaint:09,cust_0108,phone,Hey - no one has taken ownership of the problem with the wireless keyboard. This has been a frustrating experience. Please let me know.,ord_75464,free,2026-04-21T16:01:00+00:00,2026-04-23T12:01:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_02290,general_question:09,cust_0872,social,Hey - can the running shoes be gift wrapped. This has been a frustrating experience.,ord_66700,standard,2026-04-17T11:08:00+00:00,2026-04-19T18:08:00+00:00,general_question,negative,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02291,complaint:09,cust_0207,social,"Hey - no one has taken ownership of the problem with my monthly plan, and I am not happy about how long it has taken. Appreciate it.",ord_47363,free,2026-04-20T23:08:00+00:00,2026-04-23T22:08:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_02292,ambiguous:02,cust_0448,social,"Hey - Hi there, no idea where the wireless keyboard is, can someone actually look into this.",ord_60650,enterprise,2026-04-20T04:05:00+00:00,2026-04-20T10:05:00+00:00,tracking_request,negative,high,escalate,create_ticket,synthetic_generator
evt_02293,tracking_request:10,cust_0339,email,Hey - This is disappointing - just checking in on the progress of the running shoes.,ord_78047,free,2026-04-07T12:49:00+00:00,2026-04-10T10:49:00+00:00,tracking_request,negative,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_02294,refund_request:10,cust_0437,social,"Hello, This is disappointing - the parcel with the running shoes came late and I would rather have the money. Thanks.",ord_66240,free,2026-05-02T10:48:00+00:00,2026-05-03T00:48:00+00:00,refund_request,negative,normal,refund_review,refund_review,synthetic_generator
evt_02295,general_question:07,cust_0357,chat,"Good morning, is there a student discount available on the wireless keyboard. Thanks.",ord_64863,enterprise,2026-04-28T05:17:00+00:00,2026-04-30T23:17:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02296,ambiguous:04,cust_0447,chat,what are my options if oder 40917 never shows up.,ord_18159,enterprise,2026-04-10T20:27:00+00:00,2026-04-12T10:27:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02297,refund_request:08,cust_0876,chat,"Good morning, please cancel the running shoes and put the amount back on my card. No rush at all, you have been helpful.",ord_73862,standard,2026-05-02T16:16:00+00:00,2026-05-04T17:16:00+00:00,refund_request,positive,normal,refund_review,refund_review,synthetic_generator
evt_02298,general_question:01,cust_0737,chat,"Good morning, does the wireless keyboard come in other sizes, whenever you get a chance. Appreciate it.",ord_33977,standard,2026-04-22T15:36:00+00:00,2026-04-23T18:36:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02299,ambiguous:05,cust_0656,chat,this is the second delivery of the running shoes you have got wrong. I have had to chase this repeatedly. Thanks.,ord_86467,standard,2026-05-05T13:06:00+00:00,2026-05-08T11:06:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_02300,complaint:02,cust_0289,email,"Good morning, I have wasted hours on the wireless keyboard with no resolution. I have had to chase this repeatedly. Appreciate it.",ord_18138,free,2026-04-16T05:53:00+00:00,2026-04-18T09:53:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_02301,tracking_request:06,cust_0399,social,"Good morning, could you tell me which stage the replacement charger is at, which is really not good enough. Please let me know.",ord_61338,free,2026-04-08T12:42:00+00:00,2026-04-10T06:42:00+00:00,tracking_request,negative,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_02302,complaint:13,cust_0019,phone,I have lost confidence in how you handle things like order 40917.,ord_58676,enterprise,2026-04-27T08:05:00+00:00,2026-04-28T03:05:00+00:00,complaint,neutral,normal,escalate,create_ticket,synthetic_generator
evt_02303,delivery_issue:08,cust_0279,email,the standing desk was returned to sender without anyone contacting me. Appreciate it.,ord_36305,standard,2026-04-11T09:58:00+00:00,2026-04-13T06:58:00+00:00,delivery_issue,neutral,normal,offer_credit,apply_credit,synthetic_generator
evt_02304,complaint:00,cust_0566,phone,"Hi, this is the third time I have written about the annual subscription and nobody replies. At this point I have run out of patience. Thanks.",ord_21641,standard,2026-04-28T06:23:00+00:00,2026-05-01T06:23:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_02305,general_question:05,cust_0608,email,"Hi, Hi there, what payment methods work for the wireless keyboard. Thanks.",ord_61215,standard,2026-04-30T10:10:00+00:00,2026-05-03T03:10:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02306,general_question:04,cust_0598,email,"Hello, Hello, how do I add order 88214 to an existing order. Thanks. Regards.",ord_20268,standard,2026-04-20T18:48:00+00:00,2026-04-22T10:48:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02307,tracking_request:09,cust_0360,chat,"Hello, This is disappointing - what does the courier say about order 88214 at the moment. Appreciate it.",ord_86169,standard,2026-05-01T07:30:00+00:00,2026-05-03T22:30:00+00:00,tracking_request,negative,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_02308,general_question:04,cust_0369,chat,"Hey - how do I add the blue headphones to an existing order, whenever you get a chance. Thanks.",ord_89588,enterprise,2026-04-22T20:25:00+00:00,2026-04-23T11:25:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02309,general_question:09,cust_0338,chat,"Hello, can the standing desk be gift wrapped. Thanks. Regards.",ord_69350,standard,2026-04-22T09:41:00+00:00,2026-04-22T11:41:00+00:00,general_question,neutral,high,auto_resolve,knowledge_response,synthetic_generator
evt_02310,complaint:04,cust_0441,social,This is disappointing - the handling of order 88214 has been unacceptable.,ord_42366,free,2026-05-05T02:47:00+00:00,2026-05-06T12:47:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_02311,general_question:13,cust_0765,social,"Hello, Hi there, what happens to my subscription if I pause order 88214.",ord_59908,free,2026-04-25T01:10:00+00:00,2026-04-27T03:10:00+00:00,general_question,negative,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02312,general_question:10,cust_0265,social,"Hi, what is the difference between order 40917 and the newer version, and I am not happy about how long it has taken. Appreciate it.",ord_39193,free,2026-04-23T10:32:00+00:00,2026-04-23T11:32:00+00:00,general_question,negative,high,escalate,create_ticket,synthetic_generator
evt_02313,refund_request:00,cust_0781,social,"Hello, I would like my money back for oder 88214, and I am not happy about how long it has taken. Thanks.",ord_62905,free,2026-04-21T14:40:00+00:00,2026-04-23T15:40:00+00:00,refund_request,negative,normal,refund_review,refund_review,synthetic_generator
